"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",,
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Data Processing.,
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Data Processing.,Data Processing and Data Processing Technology/Technician.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Information Science/Studies.,
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Information Science/Studies.,Information Science/Studies.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer Systems Analysis.,
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer Systems Analysis.,Computer Systems Analysis/Analyst.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Data Entry/Microcomputer Applications.,
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Data Entry/Microcomputer Applications.,"Data Entry/Microcomputer Applications, General."
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Data Entry/Microcomputer Applications.,Word Processing.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Data Entry/Microcomputer Applications.,"Data Entry/Microcomputer Applications, Other."
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer Science.,
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer Science.,Computer Science.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer Science.,Computer Software and Media Applications.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer Science.,"Web Page, Digital/Multimedia and Information Resources Design."
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer Science.,Data Modeling/Warehousing and Database Administration.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer Science.,Computer Graphics.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer Science.,"Modeling, Virtual Environments and Simulation."
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer Science.,"Computer Software and Media Applications, Other."
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer Systems Networking and Telecommunications.,
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer Systems Networking and Telecommunications.,Computer Systems Networking and Telecommunications.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer/Information Technology Administration and Management.,
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer/Information Technology Administration and Management.,Network and System Administration/Administrator.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer/Information Technology Administration and Management.,"System, Networking, and LAN/WAN Management/Manager."
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer/Information Technology Administration and Management.,Computer and Information Systems Security/Information Assurance.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer/Information Technology Administration and Management.,Web/Multimedia Management and Webmaster.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer/Information Technology Administration and Management.,Information Technology Project Management.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer/Information Technology Administration and Management.,Computer Support Specialist.
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,Computer/Information Technology Administration and Management.,"Computer/Information Technology Services Administration and Management, Other."
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,"Computer and Information Sciences and Support Services, Other.",
COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,"Computer and Information Sciences and Support Services, Other.","Computer and Information Sciences and Support Services, Other."
PERSONAL AND CULINARY SERVICES.,,
PERSONAL AND CULINARY SERVICES.,Funeral Service and Mortuary Science.,
PERSONAL AND CULINARY SERVICES.,Funeral Service and Mortuary Science.,"Funeral Service and Mortuary Science, General."
PERSONAL AND CULINARY SERVICES.,Funeral Service and Mortuary Science.,Funeral Direction/Service.
PERSONAL AND CULINARY SERVICES.,Funeral Service and Mortuary Science.,Mortuary Science and Embalming/Embalmer.
PERSONAL AND CULINARY SERVICES.,Funeral Service and Mortuary Science.,"Funeral Service and Mortuary Science, Other."
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,"Cosmetology/Cosmetologist, General."
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,Barbering/Barber.
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,Electrolysis/Electrology and Electrolysis Technician.
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,Make-Up Artist/Specialist.
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,Hair Styling/Stylist and Hair Design.
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,Facial Treatment Specialist/Facialist.
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,Aesthetician/Esthetician and Skin Care Specialist.
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,Nail Technician/Specialist and Manicurist.
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,Permanent Cosmetics/Makeup and Tattooing.
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,Salon/Beauty Salon Management/Manager.
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,"Cosmetology, Barber/Styling, and Nail Instructor."
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,Master Aesthetician/Esthetician.
PERSONAL AND CULINARY SERVICES.,Cosmetology and Related Personal Grooming Services.,"Cosmetology and Related Personal Grooming Arts, Other."
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,"Cooking and Related Culinary Arts, General."
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,Baking and Pastry Arts/Baker/Pastry Chef.
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,Bartending/Bartender.
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,Culinary Arts/Chef Training.
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,"Restaurant, Culinary, and Catering Management/Manager."
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,Food Preparation/Professional Cooking/Kitchen Assistant.
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,Meat Cutting/Meat Cutter.
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,"Food Service, Waiter/Waitress, and Dining Room Management/Manager."
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,Institutional Food Workers.
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,Culinary Science/Culinology.
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,Wine Steward/Sommelier.
PERSONAL AND CULINARY SERVICES.,Culinary Arts and Related Services.,"Culinary Arts and Related Services, Other."
PERSONAL AND CULINARY SERVICES.,"Personal and Culinary Services, Other.",
PERSONAL AND CULINARY SERVICES.,"Personal and Culinary Services, Other.","Personal and Culinary Services, Other."
EDUCATION.,,
EDUCATION.,"Education, General.",
EDUCATION.,"Education, General.","Education, General."
EDUCATION.,"Bilingual, Multilingual, and Multicultural Education.",
EDUCATION.,"Bilingual, Multilingual, and Multicultural Education.",Bilingual and Multilingual Education.
EDUCATION.,"Bilingual, Multilingual, and Multicultural Education.",Multicultural Education.
EDUCATION.,"Bilingual, Multilingual, and Multicultural Education.",Indian/Native American Education.
EDUCATION.,"Bilingual, Multilingual, and Multicultural Education.","Bilingual, Multilingual, and Multicultural Education, Other."
EDUCATION.,Curriculum and Instruction.,
EDUCATION.,Curriculum and Instruction.,Curriculum and Instruction.
EDUCATION.,Educational Administration and Supervision.,
EDUCATION.,Educational Administration and Supervision.,"Educational Leadership and Administration, General."
EDUCATION.,Educational Administration and Supervision.,Administration of Special Education.
EDUCATION.,Educational Administration and Supervision.,Adult and Continuing Education Administration.
EDUCATION.,Educational Administration and Supervision.,"Educational, Instructional, and Curriculum Supervision."
EDUCATION.,Educational Administration and Supervision.,Higher Education/Higher Education Administration.
EDUCATION.,Educational Administration and Supervision.,Community College Education.
EDUCATION.,Educational Administration and Supervision.,Elementary and Middle School Administration/Principalship.
EDUCATION.,Educational Administration and Supervision.,Secondary School Administration/Principalship.
EDUCATION.,Educational Administration and Supervision.,Urban Education and Leadership.
EDUCATION.,Educational Administration and Supervision.,Superintendency and Educational System Administration.
EDUCATION.,Educational Administration and Supervision.,"Educational Administration and Supervision, Other."
EDUCATION.,Educational/Instructional Media Design.,
EDUCATION.,Educational/Instructional Media Design.,Educational/Instructional Technology.
EDUCATION.,"Educational Assessment, Evaluation, and Research.",
EDUCATION.,"Educational Assessment, Evaluation, and Research.",Educational Evaluation and Research.
EDUCATION.,"Educational Assessment, Evaluation, and Research.",Educational Statistics and Research Methods.
EDUCATION.,"Educational Assessment, Evaluation, and Research.","Educational Assessment, Testing, and Measurement."
EDUCATION.,"Educational Assessment, Evaluation, and Research.",Learning Sciences.
EDUCATION.,"Educational Assessment, Evaluation, and Research.","Educational Assessment, Evaluation, and Research, Other."
EDUCATION.,International and Comparative Education.,
EDUCATION.,International and Comparative Education.,International and Comparative Education.
EDUCATION.,Social and Philosophical Foundations of Education.,
EDUCATION.,Social and Philosophical Foundations of Education.,Social and Philosophical Foundations of Education.
EDUCATION.,Special Education and Teaching.,
EDUCATION.,Special Education and Teaching.,"Special Education and Teaching, General."
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals with Hearing Impairments Including Deafness.
EDUCATION.,Special Education and Teaching.,Education/Teaching of the Gifted and Talented.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals with Emotional Disturbances.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals with Mental Retardation.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals with Multiple Disabilities.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals with Orthopedic and Other Physical Health Impairments.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals with Vision Impairments Including Blindness.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals with Specific Learning Disabilities.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals with Speech or Language Impairments.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals with Autism.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals Who are Developmentally Delayed.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals in Early Childhood Special Education Programs.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals with Traumatic Brain Injuries.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals in Elementary Special Education Programs.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals in Junior High/Middle School Special Education Programs.
EDUCATION.,Special Education and Teaching.,Education/Teaching of Individuals in Secondary Special Education Programs.
EDUCATION.,Special Education and Teaching.,"Special Education and Teaching, Other."
EDUCATION.,Student Counseling and Personnel Services.,
EDUCATION.,Student Counseling and Personnel Services.,Counselor Education/School Counseling and Guidance Services.
EDUCATION.,Student Counseling and Personnel Services.,College Student Counseling and Personnel Services.
EDUCATION.,Student Counseling and Personnel Services.,"Student Counseling and Personnel Services, Other."
EDUCATION.,"Teacher Education and Professional Development, Specific Levels and Methods.",
EDUCATION.,"Teacher Education and Professional Development, Specific Levels and Methods.",Adult and Continuing Education and Teaching.
EDUCATION.,"Teacher Education and Professional Development, Specific Levels and Methods.",Elementary Education and Teaching.
EDUCATION.,"Teacher Education and Professional Development, Specific Levels and Methods.",Junior High/Intermediate/Middle School Education and Teaching.
EDUCATION.,"Teacher Education and Professional Development, Specific Levels and Methods.",Secondary Education and Teaching.
EDUCATION.,"Teacher Education and Professional Development, Specific Levels and Methods.","Teacher Education, Multiple Levels."
EDUCATION.,"Teacher Education and Professional Development, Specific Levels and Methods.",Montessori Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Levels and Methods.",Waldorf/Steiner Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Levels and Methods.",Kindergarten/Preschool Education and Teaching.
EDUCATION.,"Teacher Education and Professional Development, Specific Levels and Methods.",Early Childhood Education and Teaching.
EDUCATION.,"Teacher Education and Professional Development, Specific Levels and Methods.","Teacher Education and Professional Development, Specific Levels and Methods, Other."
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Agricultural Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Art Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Business Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Driver and Safety Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",English/Language Arts Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Foreign Language Teacher  Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Health Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Family and Consumer Sciences/Home Economics Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Technology Teacher Education/Industrial Arts Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Sales and Marketing Operations/Marketing and Distribution   Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Mathematics Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Music Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Physical Education Teaching and Coaching.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Reading Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Science Teacher Education/General Science Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Social Science Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Social Studies Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Technical Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Trade and Industrial Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Computer Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Biology Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Chemistry Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Drama and Dance Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",French Language Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",German Language Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Health Occupations Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",History Teacher Education.
EDUCATION.,"Teacher Education and Professional Development, Specific Subject Areas.",Physics Teacher Education.
